,Unnamed: 0,names,values,target,model
18190,0,key-wdi-EN.ATM.CO2E.KT,0.0022169254057882,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18191,1,wdi-LP.LPI.TIME.XQ,0.0030462622613088,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18192,2,wdi-EN.ATM.CO2E.LF.KT,0.0022235421825686,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18193,3,wdi2-SE.ADT.LITR.ZS,0.3960393640106057,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18194,4,wdi2-SP.DYN.CBRT.IN,0.0166045859744639,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18195,5,ihme-maternal-disorders,0.0461626169152611,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18196,6,wdi2-SL.TLF.0714.WK.FE.ZS,0.0931769016836874,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18197,7,wdi2-SE.ADT.1524.LT.MA.ZS,0.3875254782465261,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18198,8,wdi2-SH.H2O.BASW.RU.ZS,0.0378547361587648,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18199,9,itu-iu24,0.015149587161025,wdi2-SE.ADT.1524.LT.FE.ZS,etr
18200,0,wdi-FP.CPI.TOTL.ZG,0.0258773520973807,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18201,1,wdi2-SE.SEC.NENR,0.2277736725061096,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18202,2,wdi2-NY.ADJ.NNAT.CD,0.0132777633992438,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18203,3,ohi-np-pressures,0.2342021019514095,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18204,4,wdi-DC.DAC.PRTL.CD,0.0115237738910067,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18205,5,wdi-FB.AST.NPER.ZS,0.0624392822804747,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18206,6,hdr-182206,0.2596882843533487,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18207,7,hdr-64406,0.0866391729959645,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18208,8,ohi-cs-resilience,0.0558636547019207,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18209,9,igrac-twap_sids_hydrogeological_totgwvol,0.0227149418231408,wdi2-SE.ADT.1524.LT.MA.ZS,etr
18210,0,wdi2-SE.ADT.1524.LT.FE.ZS,0.6934026992156646,wdi2-SE.ADT.1524.LT.ZS,etr
18211,1,mvi-environmental,0.0149947226540622,wdi2-SE.ADT.1524.LT.ZS,etr
18212,2,wdi-BN.CAB.XOKA.GD.ZS,0.008344027038055,wdi2-SE.ADT.1524.LT.ZS,etr
18213,3,paris-165,0.0049657417605506,wdi2-SE.ADT.1524.LT.ZS,etr
18214,4,ldc-VIC-Index,0.0091948156656065,wdi2-SE.ADT.1524.LT.ZS,etr
18215,5,wdi2-SH.STA.DIAB.ZS,0.0472851259700807,wdi2-SE.ADT.1524.LT.ZS,etr
18216,6,ihme-neonatal-disorders,0.0676823208196643,wdi2-SE.ADT.1524.LT.ZS,etr
18217,7,wdi-BX.GSR.MRCH.CD,0.0075117967556791,wdi2-SE.ADT.1524.LT.ZS,etr
18218,8,wdi2-SE.PRM.PRS5.MA.ZS,0.0237867855421192,wdi2-SE.ADT.1524.LT.ZS,etr
18219,9,wdi2-SP.DYN.LE00.MA.IN,0.1228319645785172,wdi2-SE.ADT.1524.LT.ZS,etr
18220,0,epi-SPI,0.0564913248468418,wdi-DT.NFL.PROP.CD,etr
18221,1,wdi2-NE.GDI.STKB.CN,0.0680808244932761,wdi-DT.NFL.PROP.CD,etr
18222,2,itu-iu15,0.0955042333416077,wdi-DT.NFL.PROP.CD,etr
18223,3,irena-bg-cap-off,0.1308273739653053,wdi-DT.NFL.PROP.CD,etr
18224,4,wdi-DT.NFL.OFFT.CD,0.2169189153904158,wdi-DT.NFL.PROP.CD,etr
18225,5,paris-85,0.0681958146241188,wdi-DT.NFL.PROP.CD,etr
18226,6,wdi2-SE.ENR.PRSC.FM.ZS,0.0716328712410011,wdi-DT.NFL.PROP.CD,etr
18227,7,paris-151,0.1050341144293639,wdi-DT.NFL.PROP.CD,etr
18228,8,ndgain-nd-readiness-economic,0.1198358058109864,wdi-DT.NFL.PROP.CD,etr
18229,9,wdi2-TM.VAL.AGRI.ZS.UN,0.0674787218570828,wdi-DT.NFL.PROP.CD,etr
18230,0,wdi2-SE.SEC.TCAQ.UP.FE.ZS,0.1749410573936565,paris-136,etr
18231,1,ihme-upper-digestive-system-diseases,0.1022894480829384,paris-136,etr
18232,2,hdr-102006,0.1250840644949298,paris-136,etr
18233,3,wdi-DT.DOD.MIBR.CD,0.0580721361977346,paris-136,etr
18234,4,ldc-XIN-Value,0.1330922729866433,paris-136,etr
18235,5,wdi2-TX.VAL.MRCH.WL.CD,0.0605221458980115,paris-136,etr
18236,6,paris-157,0.0891526005257636,paris-136,etr
18237,7,itu-fbt,0.0742958036772511,paris-136,etr
18238,8,hdr-101006,0.1149429487539333,paris-136,etr
18239,9,wdi2-SH.TBS.INCD,0.0676075219891376,paris-136,etr
18240,0,wdi2-NY.GNS.ICTR.GN.ZS,0.3874738782020929,wdi-DC.DAC.NLDL.CD,etr
18241,1,wdi-EN.CO2.MANF.ZS,0.0861751809156563,wdi-DC.DAC.NLDL.CD,etr
18242,2,wdi2-NV.SRV.TOTL.CN,0.0346458335450687,wdi-DC.DAC.NLDL.CD,etr
18243,3,wdi-DT.ODA.ODAT.GN.ZS,0.1036067000204349,wdi-DC.DAC.NLDL.CD,etr
18244,4,wdi2-SH.ANM.CHLD.ZS,0.0410527224878733,wdi-DC.DAC.NLDL.CD,etr
18245,5,hdr-181206,0.0344797320010795,wdi-DC.DAC.NLDL.CD,etr
18246,6,wdi-EG.ELC.RNWX.ZS,0.0825039186423432,wdi-DC.DAC.NLDL.CD,etr
18247,7,wdi-EN.ATM.METH.ZG,0.1163959926474315,wdi-DC.DAC.NLDL.CD,etr
18248,8,wdi2-SH.STA.POIS.P5.FE,0.0740294431170855,wdi-DC.DAC.NLDL.CD,etr
18249,9,wdi-GC.XPN.COMP.CN,0.0396365984209338,wdi-DC.DAC.NLDL.CD,etr
18250,0,wdi2-SE.SEC.ENRR,0.1512639658933771,wdi-CM.MKT.INDX.ZG,etr
18251,1,irena-owe-gen-on,0.1175330386564244,wdi-CM.MKT.INDX.ZG,etr
18252,2,itu-hch,0.0513707139136879,wdi-CM.MKT.INDX.ZG,etr
18253,3,irena-ff-inv-all,0.1189489031427182,wdi-CM.MKT.INDX.ZG,etr
18254,4,wdi2-SE.PRM.TENR.MA,0.1740571475788664,wdi-CM.MKT.INDX.ZG,etr
18255,5,epi-ECO,0.0715081407465388,wdi-CM.MKT.INDX.ZG,etr
18256,6,wdi-BN.GSR.FCTY.CD,0.088530864584718,wdi-CM.MKT.INDX.ZG,etr
18257,7,ndgain-id_habi_05-score,0.0662108233168707,wdi-CM.MKT.INDX.ZG,etr
18258,8,wdi-BX.GSR.TRVL.ZS,0.0993105868210733,wdi-CM.MKT.INDX.ZG,etr
18259,9,paris-78,0.0612658153457248,wdi-CM.MKT.INDX.ZG,etr
18260,0,ohi-cs-pressures,0.1330151215012074,wdi-EG.ELC.COAL.ZS,etr
18261,1,wdi2-SH.DTH.IMRT,0.0732537066435615,wdi-EG.ELC.COAL.ZS,etr
18262,2,wdi-EG.ELC.HYRO.ZS,0.0471918016991641,wdi-EG.ELC.COAL.ZS,etr
18263,3,wdi-DC.DAC.POLL.CD,0.0112405596197187,wdi-EG.ELC.COAL.ZS,etr
18264,4,hdr-46106,0.0912213892434603,wdi-EG.ELC.COAL.ZS,etr
18265,5,ihme-multiple-sclerosis,0.1386878835613808,wdi-EG.ELC.COAL.ZS,etr
18266,6,hdr-61006,0.0699177932040109,wdi-EG.ELC.COAL.ZS,etr
18267,7,ndgain-id_wate_03-score,0.0491562629085262,wdi-EG.ELC.COAL.ZS,etr
18268,8,paris-40,0.2513244018336021,wdi-EG.ELC.COAL.ZS,etr
18269,9,wdi2-NV.MNF.FBTO.ZS.UN,0.1349910797853678,wdi-EG.ELC.COAL.ZS,etr
18270,0,paris-152,0.0348708088138106,wdi-EG.ELC.HYRO.ZS,etr
18271,1,wdi-IT.NET.BBND,0.0170226466343917,wdi-EG.ELC.HYRO.ZS,etr
18272,2,ndgain-nd-vulnerability-water,0.6831270506633601,wdi-EG.ELC.HYRO.ZS,etr
18273,3,wdi-FM.AST.DOMS.CN,0.0204954420473572,wdi-EG.ELC.HYRO.ZS,etr
18274,4,wdi2-SP.POP.DPND.YG,0.1200139178436403,wdi-EG.ELC.HYRO.ZS,etr
18275,5,wdi2-NV.SRV.TOTL.ZS,0.0292334360985292,wdi-EG.ELC.HYRO.ZS,etr
18276,6,wdi2-TM.VAL.MRCH.WL.CD,0.0254823839275623,wdi-EG.ELC.HYRO.ZS,etr
18277,7,ihme-upper-respiratory-infections,0.0187617175411426,wdi-EG.ELC.HYRO.ZS,etr
18278,8,wdi2-NE.RSB.GNFS.CD,0.0243903061041496,wdi-EG.ELC.HYRO.ZS,etr
18279,9,ndgain-id_habi_01-score,0.0266022903260561,wdi-EG.ELC.HYRO.ZS,etr
18280,0,wdi-FM.LBL.BMNY.GD.ZS,0.0454575248901704,wdi-EG.ELC.NGAS.ZS,etr
18281,1,hdr-123406,0.0224192135855325,wdi-EG.ELC.NGAS.ZS,etr
18282,2,ihme-other-mental-disorders,0.2007515681958033,wdi-EG.ELC.NGAS.ZS,etr
18283,3,wdi-GC.XPN.INTP.RV.ZS,0.0277098106990369,wdi-EG.ELC.NGAS.ZS,etr
18284,4,wdi2-SE.PRM.TCHR,0.0943781541598579,wdi-EG.ELC.NGAS.ZS,etr
18285,5,wdi2-SH.MMR.RISK,0.1171696728919999,wdi-EG.ELC.NGAS.ZS,etr
18286,6,hdr-133006,0.0530233901536194,wdi-EG.ELC.NGAS.ZS,etr
18287,7,wdi-DT.DOD.MIDA.CD,0.2011151889952825,wdi-EG.ELC.NGAS.ZS,etr
18288,8,irena-n-inv-all,0.0258169951346122,wdi-EG.ELC.NGAS.ZS,etr
18289,9,wdi-EN.CO2.TRAN.ZS,0.2121584812940846,wdi-EG.ELC.NGAS.ZS,etr
18290,0,wdi-AG.CON.FERT.ZS,0.044241262841108,wdi-EG.ELC.PETR.ZS,etr
18291,1,hdr-181206,0.021802815587729,wdi-EG.ELC.PETR.ZS,etr
18292,2,wdi2-SL.EMP.SELF.ZS,0.2071130557148167,wdi-EG.ELC.PETR.ZS,etr
18293,3,ihme-varicella-and-herpes-zoster,0.0151054478134061,wdi-EG.ELC.PETR.ZS,etr
18294,4,wdi2-SP.POP.DPND,0.1639899978619917,wdi-EG.ELC.PETR.ZS,etr
18295,5,paris-35,0.2179112094963268,wdi-EG.ELC.PETR.ZS,etr
18296,6,wdi2-SL.TLF.ACTI.1524.ZS,0.0701281457204943,wdi-EG.ELC.PETR.ZS,etr
18297,7,wdi2-TX.VAL.MRCH.OR.ZS,0.1638952146641924,wdi-EG.ELC.PETR.ZS,etr
18298,8,wdi2-NE.CON.PRVT.PP.CD,0.0487200167386768,wdi-EG.ELC.PETR.ZS,etr
18299,9,hdr-137006,0.0470928335612576,wdi-EG.ELC.PETR.ZS,etr
18300,0,ohi-cs-resilience,0.1801782394846508,wdi-EG.ELC.FOSL.ZS,etr
18301,1,igrac-twap_sids_hydrogeological_hydconductivity,0.0218039753256803,wdi-EG.ELC.FOSL.ZS,etr
18302,2,wdi2-NE.CON.PRVT.CN,0.1382427043207313,wdi-EG.ELC.FOSL.ZS,etr
18303,3,wdi-AG.CON.FERT.ZS,0.0647334599785648,wdi-EG.ELC.FOSL.ZS,etr
18304,4,wdi2-SH.DYN.0509,0.0400872412192259,wdi-EG.ELC.FOSL.ZS,etr
18305,5,paris-40,0.1335770578099549,wdi-EG.ELC.FOSL.ZS,etr
18306,6,ihme-upper-respiratory-infections,0.0876030085991462,wdi-EG.ELC.FOSL.ZS,etr
18307,7,wdi2-SL.EMP.SELF.ZS,0.0650974844728564,wdi-EG.ELC.FOSL.ZS,etr
18308,8,wdi-EN.ATM.CO2E.SF.KT,0.0208708453082477,wdi-EG.ELC.FOSL.ZS,etr
18309,9,ndgain-id_food_01-score,0.2478059834809413,wdi-EG.ELC.FOSL.ZS,etr
18310,0,wdi2-SE.PRM.UNER.MA.ZS,0.0382573601130764,wdi-EG.ELC.RNWX.ZS,etr
18311,1,ndgain-id_heal_05-raw,0.0089731960025731,wdi-EG.ELC.RNWX.ZS,etr
18312,2,wdi2-TM.TAX.MANF.SR.ZS,0.224636364093082,wdi-EG.ELC.RNWX.ZS,etr
18313,3,hdr-170006,0.0147574230191237,wdi-EG.ELC.RNWX.ZS,etr
18314,4,ihme-schistosomiasis,0.5982779971476183,wdi-EG.ELC.RNWX.ZS,etr
18315,5,irena-sb-gen-off,0.0317911178080829,wdi-EG.ELC.RNWX.ZS,etr
18316,6,wdi-CM.MKT.TRAD.CD,0.0062408523687806,wdi-EG.ELC.RNWX.ZS,etr
18317,7,wdi2-SE.SEC.PROG.MA.ZS,0.0101583069162428,wdi-EG.ELC.RNWX.ZS,etr
18318,8,wdi2-NY.GDP.TOTL.RT.ZS,0.0347047821193525,wdi-EG.ELC.RNWX.ZS,etr
18319,9,wdi-EN.ATM.METH.EG.KT.CE,0.0322026004120673,wdi-EG.ELC.RNWX.ZS,etr
18320,0,wdi2-NY.GDP.MKTP.PP.CD,0.2023950661294733,wdi-EG.ELC.RNWX.KH,etr
18321,1,wdi2-SH.STA.BRTC.ZS,0.0254394122179373,wdi-EG.ELC.RNWX.KH,etr
18322,2,wdi2-NE.EXP.GNFS.CD,0.0492578894853593,wdi-EG.ELC.RNWX.KH,etr
18323,3,irena-be-inv-all,0.0683048419533341,wdi-EG.ELC.RNWX.KH,etr
18324,4,wdi2-TX.VAL.ICTG.ZS.UN,0.0636734285826345,wdi-EG.ELC.RNWX.KH,etr
18325,5,wdi2-NE.EXP.GNFS.CN,0.2119518924629323,wdi-EG.ELC.RNWX.KH,etr
18326,6,wdi2-SL.TLF.PART.FE.ZS,0.040524021327461,wdi-EG.ELC.RNWX.KH,etr
18327,7,wdi2-SH.STA.WAST.FE.ZS,0.1331992701893943,wdi-EG.ELC.RNWX.KH,etr
18328,8,ohi-fp-status,0.1741366851978653,wdi-EG.ELC.RNWX.KH,etr
18329,9,ihme-rheumatic-heart-disease,0.0311174924536082,wdi-EG.ELC.RNWX.KH,etr
18330,0,ndgain-id_infr_03-raw,0.0134638465772008,wdi-ER.H2O.FWTL.K3,etr
18331,1,wdi2-SP.POP.1564.FE.ZS,0.0225614332897493,wdi-ER.H2O.FWTL.K3,etr
18332,2,wdi2-ST.INT.TRNX.CD,0.0460790182093859,wdi-ER.H2O.FWTL.K3,etr
18333,3,wdi2-SP.RUR.TOTL,0.0678617412848607,wdi-ER.H2O.FWTL.K3,etr
18334,4,wdi2-SL.TLF.0714.SW.TM,0.1135321423229261,wdi-ER.H2O.FWTL.K3,etr
18335,5,ihme-gallbladder-and-biliary-tract-cancer,0.0151354763076271,wdi-ER.H2O.FWTL.K3,etr
18336,6,wdi2-SP.POP.65UP.MA.IN,0.384479138304464,wdi-ER.H2O.FWTL.K3,etr
18337,7,ldc-XCON-Index,0.0287890345479187,wdi-ER.H2O.FWTL.K3,etr
18338,8,ndgain-id_infr_06-raw,0.0190459813783344,wdi-ER.H2O.FWTL.K3,etr
18339,9,wdi-DT.NFL.PBND.CD,0.2890521877775325,wdi-ER.H2O.FWTL.K3,etr
18340,0,wdi2-NY.GDP.DEFL.ZS,0.0446553977365935,wdi-ER.GDP.FWTL.M3.KD,etr
18341,1,wdi2-SI.DST.10TH.10,0.2032974209302273,wdi-ER.GDP.FWTL.M3.KD,etr
18342,2,wdi-BM.GSR.ROYL.CD,0.0929809006332873,wdi-ER.GDP.FWTL.M3.KD,etr
18343,3,wdi2-SH.STA.ODFC.UR.ZS,0.0281299546653314,wdi-ER.GDP.FWTL.M3.KD,etr
18344,4,wdi-ER.H2O.FWTL.K3,0.0963764716048521,wdi-ER.GDP.FWTL.M3.KD,etr
18345,5,wdi2-NE.CON.PRVT.ZS,0.1993113633231023,wdi-ER.GDP.FWTL.M3.KD,etr
18346,6,wdi2-NY.EXP.CAPM.KN,0.0803891986857965,wdi-ER.GDP.FWTL.M3.KD,etr
18347,7,wdi2-NV.SRV.TOTL.KD,0.1136834785955712,wdi-ER.GDP.FWTL.M3.KD,etr
18348,8,key-wdi2-NY.GDP.DEFL.KD.ZG,0.0529118430822055,wdi-ER.GDP.FWTL.M3.KD,etr
18349,9,ndgain-id_gove_02-score,0.0882639707430323,wdi-ER.GDP.FWTL.M3.KD,etr
18350,0,hdr-121206,0.2321260176811723,wdi-ER.H2O.FWAG.ZS,etr
18351,1,wdi2-SL.UEM.1524.NE.ZS,0.0902100032360778,wdi-ER.H2O.FWAG.ZS,etr
18352,2,wdi-BX.TRF.CURR.CD,0.0551327778309841,wdi-ER.H2O.FWAG.ZS,etr
18353,3,wdi2-SE.PRM.PRS5.ZS,0.0646573117410723,wdi-ER.H2O.FWAG.ZS,etr
18354,4,wdi2-SH.PRG.ANEM,0.1048102403665762,wdi-ER.H2O.FWAG.ZS,etr
18355,5,wdi-FR.INR.LEND,0.0690900769768705,wdi-ER.H2O.FWAG.ZS,etr
18356,6,wdi2-NY.ADJ.SVNG.CD,0.1262408991039857,wdi-ER.H2O.FWAG.ZS,etr
18357,7,wdi2-SP.DYN.CDRT.IN,0.0863855332590308,wdi-ER.H2O.FWAG.ZS,etr
18358,8,hdr-120606,0.0676452194864166,wdi-ER.H2O.FWAG.ZS,etr
18359,9,ndgain-id_infr_06-score,0.1037019203178133,wdi-ER.H2O.FWAG.ZS,etr
18360,0,wdi-EN.ATM.PM25.MC.T1.ZS,0.205051919057364,wdi-ER.H2O.FWST.ZS,etr
18361,1,wdi-LP.LPI.TRAC.XQ,0.2044217368538757,wdi-ER.H2O.FWST.ZS,etr
18362,2,ndgain-nd-readiness-economic,0.0592584647417461,wdi-ER.H2O.FWST.ZS,etr
18363,3,wdi2-TM.TAX.MANF.SM.FN.ZS,0.0186084884413453,wdi-ER.H2O.FWST.ZS,etr
18364,4,wdi2-TM.TAX.TCOM.SM.FN.ZS,0.0310730991885901,wdi-ER.H2O.FWST.ZS,etr
18365,5,hdr-45106,0.1788390452368777,wdi-ER.H2O.FWST.ZS,etr
18366,6,wdi-BM.GSR.MRCH.CD,0.1077442937556917,wdi-ER.H2O.FWST.ZS,etr
18367,7,ndgain-id_habi_06-score,0.0748626996694372,wdi-ER.H2O.FWST.ZS,etr
18368,8,irena-sb-gen-off,0.0399443515107993,wdi-ER.H2O.FWST.ZS,etr
18369,9,paris-103,0.0801959015442724,wdi-ER.H2O.FWST.ZS,etr
18370,0,wdi2-SH.XPD.OOPC.PC.CD,0.0997079088897678,wdi-ER.H2O.FWDM.ZS,etr
18371,1,wdi-FB.AST.NPER.ZS,0.2114956353611759,wdi-ER.H2O.FWDM.ZS,etr
18372,2,ohi-cp-pressures,0.0325461132376772,wdi-ER.H2O.FWDM.ZS,etr
18373,3,ihme-ovarian-cancer,0.1257603090761244,wdi-ER.H2O.FWDM.ZS,etr
18374,4,wdi2-NY.GDP.PCAP.KD,0.0821019882727496,wdi-ER.H2O.FWDM.ZS,etr
18375,5,wdi2-SL.UEM.ADVN.FE.ZS,0.0589524937954189,wdi-ER.H2O.FWDM.ZS,etr
18376,6,wdi2-SH.MED.CMHW.P3,0.0816614217630497,wdi-ER.H2O.FWDM.ZS,etr
18377,7,wdi-EG.CFT.ACCS.ZS,0.1109599975523518,wdi-ER.H2O.FWDM.ZS,etr
18378,8,epi-BCA,0.10687550489967,wdi-ER.H2O.FWDM.ZS,etr
18379,9,ihme-dietary-iron-deficiency,0.0899386271520142,wdi-ER.H2O.FWDM.ZS,etr
18380,0,wdi2-TX.VAL.TRVL.ZS.WT,0.1195753485698982,wdi-ER.H2O.FWIN.ZS,etr
18381,1,ihme-other-neglected-tropical-diseases,0.0320832196585066,wdi-ER.H2O.FWIN.ZS,etr
18382,2,ihme-thyroid-cancer,0.0476695788671763,wdi-ER.H2O.FWIN.ZS,etr
18383,3,wdi-ER.H2O.FWAG.ZS,0.1869396847313957,wdi-ER.H2O.FWIN.ZS,etr
18384,4,wdi-IT.MLT.MAIN,0.1033298007149712,wdi-ER.H2O.FWIN.ZS,etr
18385,5,wdi2-TM.VAL.MRCH.CD.WT,0.1379277813800034,wdi-ER.H2O.FWIN.ZS,etr
18386,6,paris-161,0.0688830966316261,wdi-ER.H2O.FWIN.ZS,etr
18387,7,ihme-idiopathic-developmental-intellectual-disability,0.0421342495929895,wdi-ER.H2O.FWIN.ZS,etr
18388,8,wdi-ER.H2O.INTR.K3,0.1193845689971174,wdi-ER.H2O.FWIN.ZS,etr
18389,9,wdi-LP.EXP.DURS.MD,0.1420726708563152,wdi-ER.H2O.FWIN.ZS,etr
18390,0,wdi-IC.FRM.DURS,0.0164282475421431,irena-sb-cap-off,etr
18391,1,ndgain-id_infr_03-score,0.0932229998570503,irena-sb-cap-off,etr
18392,2,wdi2-NY.GDP.PCAP.CN,0.4755423141092317,irena-sb-cap-off,etr
18393,3,wdi-LP.LPI.CUST.XQ,0.0030780500137708,irena-sb-cap-off,etr
18394,4,wdi2-SE.PRM.TENR,0.0182627114560888,irena-sb-cap-off,etr
18395,5,itu-fbb,0.0138033045442643,irena-sb-cap-off,etr
18396,6,hdr-123506,0.0239988598214653,irena-sb-cap-off,etr
18397,7,ohi-le-trend,0.0964643994927186,irena-sb-cap-off,etr
18398,8,paris-41,0.1004631681903369,irena-sb-cap-off,etr
18399,9,wdi2-SH.STA.HYGN.RU.ZS,0.1587359449729297,irena-sb-cap-off,etr
18400,0,wdi-BX.GSR.INSF.ZS,0.2116171767971348,ndgain-id_wate_03-raw,etr
18401,1,wdi2-NY.ADJ.DNGY.CD,0.0443073696785585,ndgain-id_wate_03-raw,etr
18402,2,wdi2-SP.POP.DPND.YG,0.0306777731890626,ndgain-id_wate_03-raw,etr
18403,3,paris-109,0.1998332229648662,ndgain-id_wate_03-raw,etr
18404,4,wdi2-NY.TRF.NCTR.CD,0.0741310136356104,ndgain-id_wate_03-raw,etr
18405,5,ndgain-id_wate_04-raw,0.2095731168032536,ndgain-id_wate_03-raw,etr
18406,6,ldc-GSSE-Value,0.0311073198832539,ndgain-id_wate_03-raw,etr
18407,7,ndgain-id_wate_04-score,0.1394375732089076,ndgain-id_wate_03-raw,etr
18408,8,epi-GHP,0.0441438488336526,ndgain-id_wate_03-raw,etr
18409,9,itu-iwmp,0.0151715850056993,ndgain-id_wate_03-raw,etr
18410,0,ihme-autism-spectrum-disorders,0.0253320198213453,ndgain-id_wate_06-score,etr
18411,1,paris-47,0.021041409249109,ndgain-id_wate_06-score,etr
18412,2,wdi2-SE.TER.ENRR,0.1548403175439723,ndgain-id_wate_06-score,etr
18413,3,paris-5,0.03827053135108,ndgain-id_wate_06-score,etr
18414,4,ndgain-id_heal_06-score,0.156507913943875,ndgain-id_wate_06-score,etr
18415,5,wdi-EN.ATM.GHGT.KT.CE,0.0538335438973476,ndgain-id_wate_06-score,etr
18416,6,wdi2-SP.URB.TOTL.IN.ZS,0.1563149534775523,ndgain-id_wate_06-score,etr
18417,7,wdi2-SH.DYN.NMRT,0.0256893890893285,ndgain-id_wate_06-score,etr
18418,8,paris-62,9.273857180542349e-06,ndgain-id_wate_06-score,etr
18419,9,blasiak-index-85-16,0.368160647769209,ndgain-id_wate_06-score,etr
18420,0,ihme-pruritus,0.5393218264576052,ndgain-id_heal_06-score,etr
18421,1,wdi-LP.LPI.LOGS.XQ,0.215929534178465,ndgain-id_heal_06-score,etr
18422,2,ohi-cs-pressures,0.0127401513898867,ndgain-id_heal_06-score,etr
18423,3,ohi-mar-score,0.0062105182132264,ndgain-id_heal_06-score,etr
18424,4,epi-FSS,0.0517945988542655,ndgain-id_heal_06-score,etr
18425,5,wdi2-SH.PRV.SMOK.FE,0.1461328169103985,ndgain-id_heal_06-score,etr
18426,6,wdi-DC.DAC.AUSL.CD,0.0017124827447686,ndgain-id_heal_06-score,etr
18427,7,wdi2-SG.LAW.INDX,0.0003724716461532,ndgain-id_heal_06-score,etr
18428,8,wdi2-NE.GDI.STKB.KN,0.0136042096523603,ndgain-id_heal_06-score,etr
18429,9,wdi-EN.ATM.CO2E.LF.ZS,0.0121813899528702,ndgain-id_heal_06-score,etr
18430,0,wdi-IQ.SPI.PIL5,0.0178745100126672,wdi-ER.H2O.FWTL.ZS,etr
18431,1,epi-BHV,0.0250209354756566,wdi-ER.H2O.FWTL.ZS,etr
18432,2,wdi2-SP.POP.0014.MA.ZS,0.0260176826775942,wdi-ER.H2O.FWTL.ZS,etr
18433,3,wdi-IT.NET.BBND,0.0806536427169922,wdi-ER.H2O.FWTL.ZS,etr
18434,4,itu-iwmp,0.0564160380739073,wdi-ER.H2O.FWTL.ZS,etr
18435,5,ndgain-id_food_01-score,0.3480577243689152,wdi-ER.H2O.FWTL.ZS,etr
18436,6,wdi2-SE.PRM.NINT.MA.ZS,0.0134578805592677,wdi-ER.H2O.FWTL.ZS,etr
18437,7,wdi2-TM.VAL.MMTL.ZS.UN,0.3791986513416166,wdi-ER.H2O.FWTL.ZS,etr
18438,8,wdi2-SE.PRM.REPT.MA.ZS,0.0171690784182136,wdi-ER.H2O.FWTL.ZS,etr
18439,9,ihme-other-pharynx-cancer,0.036133856355169,wdi-ER.H2O.FWTL.ZS,etr
18440,0,ndgain-id_wate_06-raw,0.3581681308921265,wdi-EN.CO2.ETOT.ZS,etr
18441,1,wdi2-NY.ADJ.DCO2.GN.ZS,0.1351616625881612,wdi-EN.CO2.ETOT.ZS,etr
18442,2,wdi-GC.XPN.INTP.RV.ZS,0.0180854409570999,wdi-EN.CO2.ETOT.ZS,etr
18443,3,ihme-varicella-and-herpes-zoster,0.0471490695722101,wdi-EN.CO2.ETOT.ZS,etr
18444,4,wdi2-SL.TLF.INTM.ZS,0.0462701695550202,wdi-EN.CO2.ETOT.ZS,etr
18445,5,wdi-FR.INR.RISK,0.0922503602730853,wdi-EN.CO2.ETOT.ZS,etr
18446,6,ihme-conduct-disorder,0.0813764435684005,wdi-EN.CO2.ETOT.ZS,etr
18447,7,wdi2-SL.AGR.EMPL.ZS,0.1643217314012504,wdi-EN.CO2.ETOT.ZS,etr
18448,8,wdi2-PA.NUS.ATLS,0.0384248369663018,wdi-EN.CO2.ETOT.ZS,etr
18449,9,wdi2-SH.STA.TRAF.P5,0.0187921542263436,wdi-EN.CO2.ETOT.ZS,etr
18450,0,wdi-GC.XPN.INTP.RV.ZS,0.0857527487995914,wdi-EN.CO2.MANF.ZS,etr
18451,1,wdi-IC.ISV.DURS,0.1759603245701341,wdi-EN.CO2.MANF.ZS,etr
18452,2,wdi2-SE.PRM.TCHR,0.1426136160051722,wdi-EN.CO2.MANF.ZS,etr
18453,3,ihme-liver-cancer,0.0248271862357992,wdi-EN.CO2.MANF.ZS,etr
18454,4,wdi2-SP.POP.65UP.TO,0.2932381228156447,wdi-EN.CO2.MANF.ZS,etr
18455,5,wdi2-NY.TAX.NIND.CD,0.0309095158599768,wdi-EN.CO2.MANF.ZS,etr
18456,6,wdi2-SH.XPD.GHED.CH.ZS,0.069070160703796,wdi-EN.CO2.MANF.ZS,etr
18457,7,wdi-DT.ODA.ODAT.KD,0.0264174986800817,wdi-EN.CO2.MANF.ZS,etr
18458,8,wdi-IC.GOV.DURS.ZS,0.0567252589676291,wdi-EN.CO2.MANF.ZS,etr
