,model,year,target,category,values
11981,lgbmr,2018,wdi2-NY.ADJ.NNAT.GN.ZS,Economic Policy & Debt,641.7957787276246
11982,lgbmr,2018,wdi2-NY.ADJ.NNAT.GN.ZS,Environment,154.8544489517808
11983,lgbmr,2018,wdi2-NY.ADJ.NNAT.GN.ZS,Financial,378.1462393477559
11984,lgbmr,2018,wdi2-SH.STA.OWGH.ME.ZS,Economic Policy & Debt,11.660810598172247
11985,lgbmr,2018,wdi2-SH.STA.OWGH.ME.ZS,Environment,61.697971457615495
11986,lgbmr,2018,wdi2-SH.STA.OWGH.ME.ZS,Financial Sector,9.139786765910683
11987,lgbmr,2018,wdi2-SH.STA.OWGH.ME.ZS,Health,11.216619320679456
11988,lgbmr,2018,wdi2-SH.STA.OWGH.ME.ZS,Infrastructure,16.286965142004192
11989,lgbmr,2018,wdi2-SH.STA.STNT.ME.ZS,Economic Policy & Debt,85.88654422014952
11990,lgbmr,2018,wdi2-SH.STA.STNT.ME.ZS,Environment,202.82893707975745
11991,lgbmr,2018,wdi2-SH.STA.STNT.ME.ZS,Financial Sector,1037.1220823358744
11992,lgbmr,2018,wdi2-SH.STA.STNT.ME.ZS,Health,170.80086798779666
11993,lgbmr,2018,wdi2-SH.STA.STNT.ME.ZS,Infrastructure,116.9709817636758
11994,lgbmr,2018,wdi-BX.GSR.ROYL.CD,Economic Policy & Debt,1.3108982993260309e+22
11995,lgbmr,2018,wdi-BX.GSR.ROYL.CD,Environment,2.635776829075791e+21
11996,lgbmr,2018,wdi-BX.GSR.ROYL.CD,Financial,2.7696466090594885e+21
11997,lgbmr,2018,wdi-BX.GSR.ROYL.CD,Health,3.047679222159671e+21
11998,lgbmr,2018,wdi-BX.PEF.TOTL.CD.WD,Economic Policy & Debt,1.3948838518928716e+22
11999,lgbmr,2018,wdi-BX.PEF.TOTL.CD.WD,Environment,5.928459537362358e+20
12000,lgbmr,2018,wdi-BX.PEF.TOTL.CD.WD,Financial,2.118250721936503e+20
12001,lgbmr,2018,wdi2-NE.CON.TOTL.KD,Economic Policy & Debt,2.0562653187372867e+26
12002,lgbmr,2018,wdi2-NE.CON.TOTL.KD,Environment,3.301038835890723e+25
12003,lgbmr,2018,wdi2-NE.CON.TOTL.KD,Financial Sector,8.153217471766829e+25
12004,lgbmr,2018,wdi2-NE.EXP.GNFS.KD,Economic Policy & Debt,5.258194582599801e+25
12005,lgbmr,2018,wdi2-NE.EXP.GNFS.KD,Financial Sector,4.585908516903412e+24
12006,lgbmr,2018,wdi2-NE.GDI.TOTL.KD.ZG,Economic Policy & Debt,1273.197952689603
12007,lgbmr,2018,wdi2-NE.GDI.TOTL.KD.ZG,Environment,373.2791563645005
12008,lgbmr,2018,mvi-wdi2-ST.INT.RCPT.XP.ZS,Economic Policy & Debt,2600.3733670152724
12009,lgbmr,2018,mvi-wdi2-ST.INT.RCPT.XP.ZS,Environment,1401.75985636143
12010,lgbmr,2018,mvi-wdi2-ST.INT.RCPT.XP.ZS,Health,3378.5646926686168
12011,lgbmr,2018,wdi-EN.URB.LCTY.UR.ZS,Economic Policy & Debt,1059.649691581726
12012,lgbmr,2018,wdi-EN.URB.LCTY.UR.ZS,Education,659.7494243532419
12013,lgbmr,2018,wdi-EN.URB.LCTY.UR.ZS,Environment,3185.3470599912107
12014,lgbmr,2018,wdi-EN.URB.LCTY.UR.ZS,Social Protection & Labor,246.8975615166128
12015,lgbmr,2018,wdi2-NY.GNP.MKTP.CN,Economic Policy & Debt,7.673949148882462e+30
12016,lgbmr,2018,wdi2-NY.GNP.MKTP.CN,Environment,7.822701365840086e+29
12017,lgbmr,2018,wdi2-NY.GNP.MKTP.CN,Financial Sector,1.3841950290712413e+30
12018,lgbmr,2018,wdi2-NY.GNP.MKTP.CN,Public Sector,6.555721600571713e+29
12019,lgbmr,2018,wdi2-NY.GNP.PCAP.CN,Economic Policy & Debt,837746616431792.0
12020,lgbmr,2018,wdi2-NY.GNP.PCAP.CN,Environment,9502627760688.0
12021,lgbmr,2018,wdi2-NY.GNP.PCAP.CN,Financial Sector,121593935588384.0
12022,lgbmr,2018,wdi2-NY.GNP.PCAP.CN,Public Sector,1951255783100.0
12023,lgbmr,2018,wdi2-ST.INT.RCPT.XP.ZS,Economic Policy & Debt,47.81428783282172
12024,lgbmr,2018,wdi2-ST.INT.RCPT.XP.ZS,Environment,7560.088112771278
12025,lgbmr,2018,wdi2-ST.INT.RCPT.XP.ZS,Financial,2.196660438348772
12026,lgbmr,2018,wdi2-ST.INT.RCPT.XP.ZS,Health,0.3770932760089636
12027,lgbmr,2018,key-wdi-BX.KLT.DINV.CD.WD,Blue,5.012278278291309e+21
12028,lgbmr,2018,key-wdi-BX.KLT.DINV.CD.WD,Digital,0.0
12029,lgbmr,2018,key-wdi-BX.KLT.DINV.CD.WD,Economic Policy & Debt,1.0323092568575878e+21
12030,lgbmr,2018,key-wdi-BX.KLT.DINV.CD.WD,Environment,1.7281379913382924e+21
12031,lgbmr,2018,key-wdi-BX.KLT.DINV.CD.WD,Financial Sector,6.04383631491375e+20
12032,lgbmr,2018,key-wdi-BX.KLT.DINV.CD.WD,Profile,5.445307980528484e+18
12033,lgbmr,2018,wdi2-NE.CON.GOVT.KD.ZG,Economic Policy & Debt,173.36182225402445
12034,lgbmr,2018,wdi2-NE.CON.GOVT.KD.ZG,Financial Sector,25.845239521935586
12035,lgbmr,2018,wdi2-NY.ADJ.DKAP.CD,Economic Policy & Debt,3.2140207114551905e+23
12036,lgbmr,2018,wdi2-NY.ADJ.DKAP.CD,Environment,1.897499684571607e+23
12037,lgbmr,2018,wdi2-NY.ADJ.DKAP.CD,Financial Sector,9.556863710136544e+22
12038,lgbmr,2018,wdi2-NY.ADJ.DKAP.CD,Public Sector,8.720491765475798e+21
12039,lgbmr,2018,wdi2-TM.VAL.ICTG.ZS.UN,Economic Policy & Debt,250.3193818647269
12040,lgbmr,2018,wdi2-TM.VAL.ICTG.ZS.UN,Environment,45.5155562203654
12041,lgbmr,2018,wdi2-TM.VAL.ICTG.ZS.UN,Financial Sector,5.070958795302431
12042,lgbmr,2018,wdi2-TM.VAL.ICTG.ZS.UN,Health,23.824413829082918
12043,lgbmr,2018,wdi2-MS.MIL.XPND.GD.ZS,Economic Policy & Debt,3.0139846300207864
12044,lgbmr,2018,wdi2-MS.MIL.XPND.GD.ZS,Environment,0.957636783427688
12045,lgbmr,2018,wdi2-MS.MIL.XPND.GD.ZS,Health,8.344500775431932
12046,lgbmr,2018,wdi2-MS.MIL.XPND.GD.ZS,Infrastructure,0.3319649911697979
12047,lgbmr,2018,wdi2-MS.MIL.XPND.GD.ZS,Public Sector,4.337579553502224
12048,lgbmr,2018,wdi2-NY.GSR.NFCY.CD,Economic Policy & Debt,3.3108444831105816e+21
12049,lgbmr,2018,wdi2-NY.GSR.NFCY.CD,Environment,2.924473080042404e+20
12050,lgbmr,2018,wdi2-NY.GSR.NFCY.CD,Financial Sector,1.3875334709732943e+21
12051,lgbmr,2018,wdi2-NY.GSR.NFCY.CD,Public Sector,8.597390375757703e+19
12052,lgbmr,2018,wdi2-NY.GSR.NFCY.CN,Economic Policy & Debt,3.332055535594986e+27
12053,lgbmr,2018,wdi2-NY.GSR.NFCY.CN,Environment,4.098177515064184e+26
12054,lgbmr,2018,wdi2-NY.GSR.NFCY.CN,Financial Sector,2.837767090406709e+26
12055,lgbmr,2018,wdi2-NY.GSR.NFCY.CN,Public Sector,1.3031911788309878e+26
12056,lgbmr,2018,wdi2-NY.GNP.MKTP.CN.AD,Economic Policy & Debt,1.4623283653824638e+30
12057,lgbmr,2018,wdi2-NY.GNP.MKTP.CN.AD,Environment,1.663560837707502e+30
12058,lgbmr,2018,wdi2-NY.GNP.MKTP.CN.AD,Financial Sector,5.263251913001548e+30
12059,lgbmr,2018,wdi2-NY.GNP.MKTP.CN.AD,Public Sector,2.666107379312704e+29
12060,lgbmr,2018,wdi2-SH.PRV.SMOK,Economic Policy & Debt,105.16369638592003
12061,lgbmr,2018,wdi2-SH.PRV.SMOK,Environment,1142.6956815719604
12062,lgbmr,2018,wdi2-SH.PRV.SMOK.FE,Economic Policy & Debt,198.37967927753925
12063,lgbmr,2018,wdi2-SH.PRV.SMOK.FE,Environment,969.292681585066
12064,lgbmr,2018,wdi2-SH.PRV.SMOK.MA,Economic Policy & Debt,128.3768044859171
12065,lgbmr,2018,wdi2-SH.PRV.SMOK.MA,Environment,2123.1702161878347
12066,lgbmr,2018,wdi2-MS.MIL.XPND.ZS,Economic Policy & Debt,63.15089349308983
12067,lgbmr,2018,wdi2-MS.MIL.XPND.ZS,Environment,35.08540942147374
12068,lgbmr,2018,wdi2-MS.MIL.XPND.ZS,Private Sector & Trade,121.88081881636754
12069,lgbmr,2018,wdi2-NE.DAB.TOTL.KD,Economic Policy & Debt,4.7150448053580015e+26
12070,lgbmr,2018,wdi2-NE.DAB.TOTL.KD,Environment,4.129262081001148e+25
12071,lgbmr,2018,wdi2-NE.DAB.TOTL.KD,Infrastructure,2.9944582034519173e+23
12072,lgbmr,2018,wdi2-NE.GDI.TOTL.KD,Economic Policy & Debt,3.572293295163666e+25
12073,lgbmr,2018,wdi2-NE.GDI.TOTL.KD,Environment,9.46644135453362e+24
12074,lgbmr,2018,wdi2-NE.GDI.TOTL.KD,Financial Sector,4.5265657952163694e+23
12075,lgbmr,2018,wdi2-NY.GNP.MKTP.KD.ZG,Economic Policy & Debt,92.06158035746192
12076,lgbmr,2018,wdi2-NY.GNP.MKTP.KD.ZG,Environment,12.5870062035101
12077,lgbmr,2018,wdi2-NY.GNP.MKTP.KD.ZG,Financial Sector,1.0233670205343517
12078,lgbmr,2018,wdi2-NY.GNP.PCAP.KD.ZG,Economic Policy & Debt,88.8239581452799
12079,lgbmr,2018,wdi2-NY.GNP.PCAP.KD.ZG,Environment,18.437677695037564
12080,lgbmr,2018,wdi2-NY.GNP.PCAP.KD.ZG,Financial Sector,2.2388116831425577
12081,lgbmr,2018,wdi2-PA.NUS.PPP,Economic Policy & Debt,1520169.508111775
12082,lgbmr,2018,wdi2-PA.NUS.PPP,Environment,4444287.407762766
12083,lgbmr,2018,wdi2-PA.NUS.PPP,Financial Sector,2869050.2346348763
12084,lgbmr,2018,wdi2-PA.NUS.PPP,Public Sector,214594.29184055328
12085,lgbmr,2018,wdi2-PA.NUS.PPPC.RF,Economic Policy & Debt,0.1173604054474708
12086,lgbmr,2018,wdi2-PA.NUS.PPPC.RF,Environment,0.1426516798092052
12087,lgbmr,2018,wdi2-PA.NUS.PPPC.RF,Financial Sector,0.2456090348005091
12088,lgbmr,2018,wdi2-PA.NUS.PPPC.RF,Public Sector,0.0691144320226158
12089,lgbmr,2018,wdi2-SE.PRM.ENRL,Economic Policy & Debt,2.7682617564502016e+16
12090,lgbmr,2018,wdi2-SE.PRM.ENRL,Environment,4.764140361262186e+16
12091,lgbmr,2018,wdi2-ST.INT.RCPT.CD,Economic Policy & Debt,1.5157532826385527e+22
12092,lgbmr,2018,wdi2-ST.INT.RCPT.CD,Environment,1.2072690104704708e+23
12093,lgbmr,2018,wdi2-ST.INT.RCPT.CD,Financial Sector,5.670774807068898e+21
12094,lgbmr,2018,wdi2-ST.INT.RCPT.CD,Health,8.583883548928133e+22
12095,lgbmr,2018,wdi2-ST.INT.XPND.CD,Economic Policy & Debt,8.865715954238582e+21
12096,lgbmr,2018,wdi2-ST.INT.XPND.CD,Environment,5.602540093342038e+22
12097,lgbmr,2018,wdi2-ST.INT.XPND.CD,Health,4.427474689359118e+22
12098,lgbmr,2018,wdi2-TM.VAL.AGRI.ZS.UN,Economic Policy & Debt,2.506661591585725
12099,lgbmr,2018,wdi2-TM.VAL.AGRI.ZS.UN,Environment,1.6505075286549982
12100,lgbmr,2018,wdi2-TM.VAL.AGRI.ZS.UN,Health,0.9753069381404202
12101,lgbmr,2018,wdi2-TM.VAL.FOOD.ZS.UN,Economic Policy & Debt,515.9859496308491
12102,lgbmr,2018,wdi2-TM.VAL.FOOD.ZS.UN,Environment,96.13502289168537
12103,lgbmr,2018,wdi2-TM.VAL.FOOD.ZS.UN,Health,66.44804058829322
12104,lgbmr,2018,wdi2-TM.VAL.FUEL.ZS.UN,Economic Policy & Debt,267.1700688675046
12105,lgbmr,2018,wdi2-TM.VAL.FUEL.ZS.UN,Environment,144.37851923704147
12106,lgbmr,2018,wdi2-TM.VAL.FUEL.ZS.UN,Health,99.66791751980782
12107,lgbmr,2018,wdi2-TM.VAL.MANF.ZS.UN,Economic Policy & Debt,427.81144846230745
12108,lgbmr,2018,wdi2-TM.VAL.MANF.ZS.UN,Environment,195.6162218973041
12109,lgbmr,2018,wdi2-TM.VAL.MANF.ZS.UN,Health,126.83879746124148
12110,lgbmr,2018,wdi2-TM.VAL.MMTL.ZS.UN,Economic Policy & Debt,33.529590025078505
12111,lgbmr,2018,wdi2-TM.VAL.MMTL.ZS.UN,Environment,15.073562456760556
12112,lgbmr,2018,wdi2-TM.VAL.MMTL.ZS.UN,Health,11.852653576992452
12113,lgbmr,2018,ndgain-id_ecos_02-score,Economic Policy & Debt,0.0153678957431111
12114,lgbmr,2018,ndgain-id_ecos_02-score,Financial Sector,0.0322890651004854
12115,lgbmr,2018,ndgain-id_ecos_02-score,Indicators,0.7756360044695612
12116,lgbmr,2018,ndgain-id_ecos_06-score,Economic Policy & Debt,0.0136037944466806
12117,lgbmr,2018,ndgain-id_ecos_06-score,Financial Sector,0.0076240106445766
12118,lgbmr,2018,ndgain-id_ecos_06-score,Indicators,0.3651370997695267
12119,lgbmr,2018,ndgain-id_food_04-score,Economic Policy & Debt,0.0003401553550475
12120,lgbmr,2018,ndgain-id_food_04-score,Financial Sector,0.000367631419639
12121,lgbmr,2018,ndgain-id_food_04-score,Indicators,0.6877153997441043
12122,lgbmr,2018,ndgain-id_habi_01-score,Economic Policy & Debt,0.0051434719571261
12123,lgbmr,2018,ndgain-id_habi_01-score,Financial Sector,0.0031264499120879
12124,lgbmr,2018,ndgain-id_habi_01-score,Indicators,0.2157053278078819
12125,lgbmr,2018,ndgain-id_habi_02-score,Economic Policy & Debt,0.027299916897391
12126,lgbmr,2018,ndgain-id_habi_02-score,Financial Sector,0.016257745830444
12127,lgbmr,2018,ndgain-id_habi_02-score,Indicators,0.3813226640477296
12128,lgbmr,2018,ndgain-id_habi_03-score,Economic Policy & Debt,0.0003684396948528
12129,lgbmr,2018,ndgain-id_habi_03-score,Financial Sector,0.000367594415735
12130,lgbmr,2018,ndgain-id_habi_03-score,Indicators,0.6867912824090467
12131,lgbmr,2018,ndgain-id_heal_01-score,Economic Policy & Debt,0.0554397879004682
12132,lgbmr,2018,ndgain-id_heal_01-score,Financial Sector,0.0430927771230926
12133,lgbmr,2018,ndgain-id_heal_01-score,Indicators,0.3421640798587759
12134,lgbmr,2018,ndgain-id_heal_02-score,Economic Policy & Debt,0.037903668960098
12135,lgbmr,2018,ndgain-id_heal_02-score,Financial Sector,0.0150441179907829
12136,lgbmr,2018,ndgain-id_heal_02-score,Indicators,0.0679620085180391
12137,lgbmr,2018,ndgain-id_infr_05-raw,Economic Policy & Debt,2875.6577808856964
12138,lgbmr,2018,ndgain-id_infr_05-raw,Financial Sector,779.0763109698892
12139,lgbmr,2018,ndgain-id_infr_05-raw,Indicators,1125.4571084869094
12140,lgbmr,2018,ndgain-id_infr_05-score,Economic Policy & Debt,0.2879990145156625
12141,lgbmr,2018,ndgain-id_infr_05-score,Financial Sector,0.078025009474004
12142,lgbmr,2018,ndgain-id_infr_05-score,Indicators,0.1127153136646939
12143,lgbmr,2018,ndgain-id_soci_02-raw,Economic Policy & Debt,0.0318549766579963
12144,lgbmr,2018,ndgain-id_soci_02-raw,Financial Sector,0.0703527739224227
12145,lgbmr,2018,ndgain-id_soci_02-raw,Indicators,0.0845522208701368
12146,lgbmr,2018,ndgain-id_soci_02-score,Economic Policy & Debt,0.0318549766579963
12147,lgbmr,2018,ndgain-id_soci_02-score,Financial Sector,0.0703527739224227
12148,lgbmr,2018,ndgain-id_soci_02-score,Indicators,0.0845522208701368
12149,lgbmr,2018,ndgain-nd-readiness,Economic Policy & Debt,0.0141425307033387
12150,lgbmr,2018,ndgain-nd-readiness,Financial Sector,0.0745231823239009
12151,lgbmr,2018,ndgain-nd-readiness,Indicators,0.0762623924315448
12152,lgbmr,2018,ndgain-nd-vulnerability-exposure,Economic Policy & Debt,0.0063633450617999
12153,lgbmr,2018,ndgain-nd-vulnerability-exposure,Financial Sector,0.0040673363023415
12154,lgbmr,2018,ndgain-nd-vulnerability-exposure,Indicators,0.0614739347915929
12155,lgbmr,2018,wdi2-NE.CON.PRVT.PP.KD,Economic Policy & Debt,3.5149294462161405e+26
12156,lgbmr,2018,wdi2-NE.CON.PRVT.PP.KD,Environment,6.85627494883254e+25
12157,lgbmr,2018,wdi2-NE.CON.PRVT.PP.KD,Financial Sector,8.548280658366137e+24
12158,lgbmr,2018,wdi2-NY.GNP.MKTP.PP.KD,Economic Policy & Debt,1.2304739483762732e+27
12159,lgbmr,2018,wdi2-NY.GNP.MKTP.PP.KD,Environment,2.4052889055501207e+26
12160,lgbmr,2018,wdi2-NY.GNP.MKTP.PP.KD,Financial Sector,7.587962273419611e+24
12161,lgbmr,2018,wdi2-NY.GNP.PCAP.PP.KD,Economic Policy & Debt,2306370839.585937
12162,lgbmr,2018,wdi2-NY.GNP.PCAP.PP.KD,Environment,180253816.69921875
12163,lgbmr,2018,wdi2-NY.GNP.PCAP.PP.KD,Financial Sector,82723376.69921875
12164,lgbmr,2018,wdi2-TX.VAL.ICTG.ZS.UN,Economic Policy & Debt,355.1075013540567
12165,lgbmr,2018,wdi2-TX.VAL.ICTG.ZS.UN,Environment,125.82598683442484
12166,lgbmr,2018,wdi2-TX.VAL.ICTG.ZS.UN,Financial Sector,12.62496542981171
12167,lgbmr,2018,wdi2-TX.VAL.ICTG.ZS.UN,Health,90.55643611978304
12168,lgbmr,2018,ndgain-id_food_04-raw,Economic Policy & Debt,2.0790873688201827
12169,lgbmr,2018,ndgain-id_food_04-raw,Financial Sector,0.0
12170,lgbmr,2018,ndgain-id_food_04-raw,Indicators,5929.705255720976
12171,lgbmr,2018,ndgain-id_habi_03-raw,Economic Policy & Debt,2.079085739121183
12172,lgbmr,2018,ndgain-id_habi_03-raw,Financial Sector,3381.541358648644
12173,lgbmr,2018,ndgain-id_habi_03-raw,Indicators,2548.1648744325967
12174,lgbmr,2018,ndgain-id_heal_05-score,Economic Policy & Debt,0.0889272093918407
12175,lgbmr,2018,ndgain-id_heal_05-score,Financial Sector,0.4398873553000157
12176,lgbmr,2018,ndgain-id_heal_05-score,Indicators,0.4183243590850907
12177,lgbmr,2018,wdi-FM.LBL.BMNY.GD.ZS,Economic Policy & Debt,2573.7391235530376
12178,lgbmr,2018,wdi-FM.LBL.BMNY.GD.ZS,Environment,253.1607005596161
12179,lgbmr,2018,wdi-FM.LBL.BMNY.GD.ZS,Financial Sector,10369.104654572904
12180,lgbmr,2018,wdi-FM.LBL.BMNY.GD.ZS,Health,1158.5013410747051
12181,lgbmr,2018,wdi2-NE.CON.GOVT.KD,Economic Policy & Debt,1.3869388016586676e+25
12182,lgbmr,2018,wdi2-NE.CON.GOVT.KD,Financial Sector,1.5319563785880377e+24
12183,lgbmr,2018,wdi2-TX.VAL.FOOD.ZS.UN,Economic Policy & Debt,5011.654610916972
12184,lgbmr,2018,wdi2-TX.VAL.FOOD.ZS.UN,Environment,2289.1396986991167
12185,lgbmr,2018,wdi2-TX.VAL.FOOD.ZS.UN,Financial Sector,141.56616419553757
12186,lgbmr,2018,wdi2-TX.VAL.FOOD.ZS.UN,Health,437.10619427263737
12187,lgbmr,2018,wdi2-TX.VAL.MANF.ZS.UN,Economic Policy & Debt,2448.9085444808006
12188,lgbmr,2018,wdi2-TX.VAL.MANF.ZS.UN,Environment,1104.2729411125183
12189,lgbmr,2018,wdi2-TX.VAL.MANF.ZS.UN,Financial Sector,145.5124593377113
12190,lgbmr,2018,wdi2-TX.VAL.MANF.ZS.UN,Health,3679.219465583563
12191,lgbmr,2018,wdi2-TX.VAL.MMTL.ZS.UN,Economic Policy & Debt,625.5662889108062
12192,lgbmr,2018,wdi2-TX.VAL.MMTL.ZS.UN,Environment,386.3512156531215
12193,lgbmr,2018,wdi2-TX.VAL.MMTL.ZS.UN,Financial Sector,156.02308806777
12194,lgbmr,2018,wdi2-TX.VAL.MMTL.ZS.UN,Health,117.69993463158607
12195,lgbmr,2018,key-ndgain-nd-readiness,Blue,0.0148013778366475
12196,lgbmr,2018,key-ndgain-nd-readiness,Digital,0.0156786637226105
12197,lgbmr,2018,key-ndgain-nd-readiness,Economic Policy & Debt,0.0112821217485361
12198,lgbmr,2018,key-ndgain-nd-readiness,Financial Sector,0.0046348256723831
12199,lgbmr,2018,key-ndgain-nd-readiness,Indicators,0.1127544350150628
12200,lgbmr,2018,key-ndgain-nd-readiness,Profile,0.0064204322306977
12201,lgbmr,2018,ndgain-nd-vulnerability-health,Economic Policy & Debt,0.0662070721982672
12202,lgbmr,2018,ndgain-nd-vulnerability-health,Financial Sector,0.1781094760972337
12203,lgbmr,2018,ndgain-nd-vulnerability-health,Indicators,0.110400953462431
12204,lgbmr,2018,wdi-IQ.SPI.PIL5,Economic Policy & Debt,2808.0842248648405
12205,lgbmr,2018,wdi-IQ.SPI.PIL5,Environment,337.7317736595869
12206,lgbmr,2018,wdi-IQ.SPI.PIL5,Financial Sector,268.6155664473772
12207,lgbmr,2018,wdi-IQ.SPI.PIL5,Infrastructure,560.8448267877102
12208,lgbmr,2018,wdi-IQ.SPI.PIL5,Private Sector & Trade,1213.54684355855
12209,lgbmr,2018,wdi-IQ.SPI.PIL5,Public Sector,1903.321169987321
12210,lgbmr,2018,wdi2-NV.IND.TOTL.CN,Economic Policy & Debt,5.270179243880326e+29
12211,lgbmr,2018,wdi2-NV.IND.TOTL.CN,Environment,4.0901888324482815e+29
12212,lgbmr,2018,wdi2-NV.IND.TOTL.CN,Financial Sector,2.0393001125744585e+29
12213,lgbmr,2018,wdi2-NV.IND.TOTL.CN,Public Sector,6.637308963618325e+27
12214,lgbmr,2018,wdi2-NV.SRV.TOTL.CN,Economic Policy & Debt,9.25110480968778e+29
12215,lgbmr,2018,wdi2-NV.SRV.TOTL.CN,Environment,6.3154924911783054e+29
12216,lgbmr,2018,wdi2-NV.SRV.TOTL.CN,Financial Sector,3.230844895961656e+29
12217,lgbmr,2018,wdi2-NV.SRV.TOTL.CN,Public Sector,5.845675841384404e+26
12218,lgbmr,2018,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Blue,3352.6904965490103
12219,lgbmr,2018,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Digital,2.1175110042095184
12220,lgbmr,2018,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Economic Policy & Debt,349.00320822000504
12221,lgbmr,2018,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Finance,7437.683357328176
12222,lgbmr,2018,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Financial Sector,4.105719983577728
12223,lgbmr,2018,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Profile,2219.463308479637
12224,lgbmr,2018,key-wdi-EN.ATM.CO2E.KT,Blue,470867604640.0
12225,lgbmr,2018,key-wdi-EN.ATM.CO2E.KT,Digital,142709901450.0
12226,lgbmr,2018,key-wdi-EN.ATM.CO2E.KT,Economic Policy & Debt,486539315228.0
12227,lgbmr,2018,key-wdi-EN.ATM.CO2E.KT,Environment,654052592482.0
12228,lgbmr,2018,key-wdi-EN.ATM.CO2E.KT,Financial Sector,231193940078.0
12229,lgbmr,2018,key-wdi-EN.ATM.CO2E.KT,Profile,322203705336.0
12230,lgbmr,2018,ndgain-id_food_01-score,Economic Policy & Debt,0.0042423691702424
12231,lgbmr,2018,ndgain-id_food_01-score,Financial Sector,0.2575269580338499
12232,lgbmr,2018,ndgain-id_food_01-score,Indicators,0.3512350898763543
12233,lgbmr,2018,ndgain-id_heal_03-score,Economic Policy & Debt,0.1350691056723008
12234,lgbmr,2018,ndgain-id_heal_03-score,Financial Sector,0.195868862370844
12235,lgbmr,2018,ndgain-id_heal_03-score,Indicators,1.0258235902647357
12236,lgbmr,2018,ndgain-nd-vulnerability-food,Economic Policy & Debt,0.0047738671210026
12237,lgbmr,2018,ndgain-nd-vulnerability-food,Financial Sector,0.0432529210461325
12238,lgbmr,2018,ndgain-nd-vulnerability-food,Indicators,0.141017599679003
12239,lgbmr,2018,wdi2-NV.AGR.TOTL.CN,Economic Policy & Debt,7.8326500691039e+28
12240,lgbmr,2018,wdi2-NV.AGR.TOTL.CN,Environment,3.379515329479801e+28
12241,lgbmr,2018,wdi2-NV.AGR.TOTL.CN,Financial Sector,1.4858719685058436e+28
12242,lgbmr,2018,wdi2-NV.AGR.TOTL.CN,Public Sector,4.328642986780799e+27
12243,lgbmr,2018,wdi2-NY.ADJ.SVNX.GN.ZS,Economic Policy & Debt,189.05725061893463
12244,lgbmr,2018,wdi2-NY.ADJ.SVNX.GN.ZS,Environment,1344.5409883670509
12245,lgbmr,2018,wdi2-NY.ADJ.SVNX.GN.ZS,Financial,355.1135278120637
12246,lgbmr,2018,wdi2-NY.GNP.MKTP.KD,Economic Policy & Debt,2.697369830041403e+25
12247,lgbmr,2018,wdi2-NY.GNP.MKTP.KD,Environment,3.4907841611378166e+26
12248,lgbmr,2018,wdi2-NY.GNP.MKTP.KD,Financial Sector,2.332780377579933e+25
12249,lgbmr,2018,wdi2-NY.GNP.MKTP.KD,Private Sector & Trade,2.4474304356125367e+26
12250,lgbmr,2018,wdi2-NY.GNP.PCAP.KD,Economic Policy & Debt,47580391.80078125
12251,lgbmr,2018,wdi2-NY.GNP.PCAP.KD,Environment,192032425.63867188
12252,lgbmr,2018,wdi2-NY.GNP.PCAP.KD,Financial Sector,33737339.90625
12253,lgbmr,2018,wdi2-NY.GNP.PCAP.KD,Private Sector & Trade,1651687293.510254
12254,lgbmr,2018,wdi2-SG.LAW.INDX,Economic Policy & Debt,251.5597335398197
12255,lgbmr,2018,wdi2-SG.LAW.INDX,Environment,172.95292750000954
12256,lgbmr,2018,wdi2-SG.LAW.INDX,Financial Sector,124.1365274488926
12257,lgbmr,2018,wdi2-SG.LAW.INDX,Private Sector & Trade,1686.787363007665
12258,lgbmr,2018,wdi2-TX.VAL.AGRI.ZS.UN,Economic Policy & Debt,252.83519257511944
12259,lgbmr,2018,wdi2-TX.VAL.AGRI.ZS.UN,Environment,205.95442744204772
12260,lgbmr,2018,wdi2-TX.VAL.AGRI.ZS.UN,Financial Sector,391.99254665896297
12261,lgbmr,2018,wdi2-TX.VAL.AGRI.ZS.UN,Health,152.50904145278037
12262,lgbmr,2018,ndgain-id_gove_01-raw,Economic Policy & Debt,0.0041156629563374
12263,lgbmr,2018,ndgain-id_gove_01-raw,Financial Sector,0.0263904335733968
12264,lgbmr,2018,ndgain-id_gove_01-raw,Indicators,8.361598309764304
12265,lgbmr,2018,ndgain-id_gove_01-score,Economic Policy & Debt,9.418387901405369e-05
12266,lgbmr,2018,ndgain-id_gove_01-score,Financial Sector,0.0007505068305135
12267,lgbmr,2018,ndgain-id_gove_01-score,Indicators,0.247899566663662
12268,lgbmr,2018,ndgain-id_gove_04-score,Economic Policy & Debt,0.0122017334479096
12269,lgbmr,2018,ndgain-id_gove_04-score,Financial Sector,0.0057073699178999
12270,lgbmr,2018,ndgain-id_gove_04-score,Indicators,0.2570332137906916
12271,lgbmr,2018,ndgain-nd-readiness-governance,Economic Policy & Debt,0.0014054821226636
12272,lgbmr,2018,ndgain-nd-readiness-governance,Financial Sector,0.0006193592182626
